Flow Rate,LCOW,Specific Energy Consumption
1.16e-06,2395.308819796331,0.035257818931881
0.00071287,3.917919329923693,0.0352578189060886
0.00142458,1.9706693035954828,0.03525781890611115
0.00213629,1.3208810603011154,0.03525781890614977
0.002848,0.9958546081832422,0.03525781890619591
