Flow Rate,LCOW,Specific Energy Consumption
1.16e-06,165.84446778773162,0.05215517901744979
0.00071287,0.840945771250385,0.05215517901241111
0.00142458,0.8416048821883879,0.05215517898129769
0.00213629,0.8418248244472875,0.05215517897985799
0.002848,0.8419348403610338,0.0521551789809342
