Flow Rate,LCOW,Specific Energy Consumption
1.16e-06,112.09206540120007,12.842570503841612
0.00071287,70.30694219263859,12.842570490094841
0.00142458,70.18261228893338,12.842570490096222
0.00213629,70.20134387173758,12.842570490100135
0.002848,70.16554242750023,12.842570490103324
