Flow Rate,LCOW,Specific Energy Consumption
1.16e-06,2291.1495962392896,2.8898355051448026
0.00071287,16.21398724655289,2.889835502051529
0.00142458,14.972990289420634,2.88983550205181
0.00213629,14.151147113065168,2.8898355020526543
0.002848,14.045895886318155,2.889835502053355
