Flow Rate,Reactor cost,LCOW
1.16e-06,1000.0,161.83349651048997
1.16e-06,8444.444444444445,239.5584224459856
1.16e-06,15888.888888888889,317.2833483816094
1.16e-06,23333.333333333332,395.00827431717136
1.16e-06,30777.777777777777,472.73320025273335
1.16e-06,38222.22222222222,550.4581261882952
1.16e-06,45666.666666666664,628.1830521529583
1.16e-06,53111.11111111111,705.907978084261
1.16e-06,60555.555555555555,783.6329040186471
1.16e-06,68000.0,861.357829949152
0.0003174755555555555,1000.0,0.6105435116982336
0.0003174755555555555,8444.444444444445,0.8945367590773624
0.0003174755555555555,15888.888888888889,1.1785300066703095
0.0003174755555555555,23333.333333333332,1.4625232541600208
0.0003174755555555555,30777.777777777777,1.7465165016497324
0.0003174755555555555,38222.22222222222,2.0305097491394437
0.0003174755555555555,45666.666666666664,2.314502996838931
0.0003174755555555555,53111.11111111111,2.598496244039612
0.0003174755555555555,60555.555555555555,2.8824894915282435
0.0003174755555555555,68000.0,3.1664827389996706
0.0006337911111111111,1000.0,0.611625633503491
0.0006337911111111111,8444.444444444445,0.8961386613360098
0.0006337911111111111,15888.888888888889,1.1806516891685286
0.0006337911111111111,23333.333333333332,1.4651647170010476
0.0006337911111111111,30777.777777777777,1.7496777448335665
0.0006337911111111111,38222.22222222222,2.0341907726660846
0.0006337911111111111,45666.666666666664,2.3187038004986045
0.0006337911111111111,53111.11111111111,2.603216828331123
0.0006337911111111111,60555.555555555555,2.8877298561636424
0.0006337911111111111,68000.0,3.172242883996161
0.0009501066666666666,1000.0,0.4144257570292972
0.0009501066666666666,8444.444444444445,0.6042168977106114
0.0009501066666666666,15888.888888888889,0.7940080383919258
0.0009501066666666666,23333.333333333332,0.9837991790732399
0.0009501066666666666,30777.777777777777,1.1735903197545543
0.0009501066666666666,38222.22222222222,1.3633814604358683
0.0009501066666666666,45666.666666666664,1.5531726011171827
0.0009501066666666666,53111.11111111111,1.7429637417984967
0.0009501066666666666,60555.555555555555,1.9327548824798106
0.0009501066666666666,68000.0,2.1225460231611253
0.001266422222222222,1000.0,0.4639518428869559
0.001266422222222222,8444.444444444445,0.6775320670074974
0.001266422222222222,15888.888888888889,0.8911122911280387
0.001266422222222222,23333.333333333332,1.1046925152485803
0.001266422222222222,30777.777777777777,1.3182727393691216
0.001266422222222222,38222.22222222222,1.5318529634896627
0.001266422222222222,45666.666666666664,1.7454331876102045
0.001266422222222222,53111.11111111111,1.9590134117307456
0.001266422222222222,60555.555555555555,2.1725936358512867
0.001266422222222222,68000.0,2.3861738599718287
0.0015827377777777776,1000.0,0.49368201361194214
0.0015827377777777776,8444.444444444445,0.7215426618734306
0.0015827377777777776,15888.888888888889,0.9494033101342482
0.0015827377777777776,23333.333333333332,1.177263958395066
0.0015827377777777776,30777.777777777777,1.4051246066558833
0.0015827377777777776,38222.22222222222,1.6329852549167008
0.0015827377777777776,45666.666666666664,1.8608459031775186
0.0015827377777777776,53111.11111111111,2.0887065514383356
0.0015827377777777776,60555.555555555555,2.3165671996991537
0.0015827377777777776,68000.0,2.5444278479599713
0.001899053333333333,1000.0,0.41466711022829505
0.001899053333333333,8444.444444444445,0.6045741811580138
0.001899053333333333,15888.888888888889,0.7944812520870939
0.001899053333333333,23333.333333333332,0.9843883230161738
0.001899053333333333,30777.777777777777,1.1742953939452538
0.001899053333333333,38222.22222222222,1.3642024648743336
0.001899053333333333,45666.666666666664,1.5541095358034138
0.001899053333333333,53111.11111111111,1.7440166067324938
0.001899053333333333,60555.555555555555,1.9339236776615742
0.001899053333333333,68000.0,2.1238307485906542
0.0022153688888888884,1000.0,0.44294438371197986
0.0022153688888888884,8444.444444444445,0.6464340022363857
0.0022153688888888884,15888.888888888889,0.8499236207587573
0.0022153688888888884,23333.333333333332,1.0534132392821463
0.0022153688888888884,30777.777777777777,1.2569028578055348
0.0022153688888888884,38222.22222222222,1.4603924763289233
0.0022153688888888884,45666.666666666664,1.663882094852312
0.0022153688888888884,53111.11111111111,1.8673717133757004
0.0022153688888888884,60555.555555555555,2.0708613318990894
0.0022153688888888884,68000.0,2.274350950422478
0.002531684444444444,1000.0,0.46415557793663165
0.002531684444444444,8444.444444444445,0.6778336630129908
0.002531684444444444,15888.888888888889,0.8915117480906299
0.002531684444444444,23333.333333333332,1.1051898332563066
0.002531684444444444,30777.777777777777,1.3188679182438965
0.002531684444444444,38222.22222222222,1.5325460033181857
0.002531684444444444,45666.666666666664,1.7462240883944844
0.002531684444444444,53111.11111111111,1.9599021734707829
0.002531684444444444,60555.555555555555,2.1735802585470823
0.002531684444444444,68000.0,2.387258343623381
0.002848,1000.0,0.4147476268307524
0.002848,8444.444444444445,0.6046933726546888
0.002848,15888.888888888889,0.794639118479912
0.002848,23333.333333333332,0.984584864394047
0.002848,30777.777777777777,1.174530610128325
0.002848,38222.22222222222,1.3644763559501647
0.002848,45666.666666666664,1.5544221017740338
0.002848,53111.11111111111,1.7443678475979028
0.002848,60555.555555555555,1.934313593421772
0.002848,68000.0,2.1242593392456413
