Flow Rate,LCOW,Specific Energy Consumption
1.16e-06,165.8430634002446,0.024191125572756763
0.00071287,0.5697263522159773,0.024191125597059108
0.00142458,0.4351483919937235,0.024191125645379792
0.00213629,0.48027637133350404,0.024191125556730062
0.002848,0.4353133710391705,0.024191125556961134
