Flow Rate,LCOW,Specific Energy Consumption
1.16e-06,126.17332896649296,0.17677276635374378
0.00071287,1.25885504811378,0.1767727662242248
0.00142458,1.1571403043946054,0.1767727662199549
0.00213629,1.123198569211206,0.17677276622283314
0.002848,1.1576005138808831,0.17677276622380547
