Flow Rate,Reactor cost,LCOW
1.16e-06,1000.0,250.99652917323337
1.16e-06,8444.444444444445,328.72145510887424
1.16e-06,15888.888888888889,406.44638104452343
1.16e-06,23333.333333333332,484.17130697174383
1.16e-06,30777.777777777777,561.8962329060387
1.16e-06,38222.22222222222,639.6211588514765
1.16e-06,45666.666666666664,717.3460847871265
1.16e-06,53111.11111111111,795.0710107227768
1.16e-06,60555.555555555555,872.7959366584267
1.16e-06,68000.0,950.5208625940766
0.0003174755555555555,1000.0,0.9361121979482475
0.0003174755555555555,8444.444444444445,1.220105445425291
0.0003174755555555555,15888.888888888889,1.5040986929104883
0.0003174755555555555,23333.333333333332,1.7880919403956854
0.0003174755555555555,30777.777777777777,2.0720851878808837
0.0003174755555555555,38222.22222222222,2.356078435451456
0.0003174755555555555,45666.666666666664,2.640071682931578
0.0003174755555555555,53111.11111111111,2.9240649304073565
0.0003174755555555555,60555.555555555555,3.2080581778791615
0.0003174755555555555,68000.0,3.4920514253476593
0.0006337911111111111,1000.0,0.47843761338401497
0.0006337911111111111,8444.444444444445,0.620694127294657
0.0006337911111111111,15888.888888888889,0.7629506412134736
0.0006337911111111111,23333.333333333332,0.90520715513229
0.0006337911111111111,30777.777777777777,1.0474636690511068
0.0006337911111111111,38222.22222222222,1.1897201830145834
0.0006337911111111111,45666.666666666664,1.3319766969312634
0.0006337911111111111,53111.11111111111,1.4742332108457772
0.0006337911111111111,60555.555555555555,1.6164897247582946
0.0006337911111111111,68000.0,1.758746238669136
0.0009501066666666666,1000.0,0.32550689718565673
0.0009501066666666666,8444.444444444445,0.4204024675198139
0.0009501066666666666,15888.888888888889,0.5152980378621794
0.0009501066666666666,23333.333333333332,0.6101936082045448
0.0009501066666666666,30777.777777777777,0.7050891785469104
0.0009501066666666666,38222.22222222222,0.7999847489204907
0.0009501066666666666,45666.666666666664,0.8948803192616905
0.0009501066666666666,53111.11111111111,0.9897758896014436
0.0009501066666666666,60555.555555555555,1.0846714599398561
0.0009501066666666666,68000.0,1.1795670302771353
0.001266422222222222,1000.0,0.2489714994000222
0.001266422222222222,8444.444444444445,0.32016490743323095
0.001266422222222222,15888.888888888889,0.3913583154746946
0.001266422222222222,23333.333333333332,0.46255172351615814
0.001266422222222222,30777.777777777777,0.5337451315576218
0.001266422222222222,38222.22222222222,0.6049385396245023
0.001266422222222222,45666.666666666664,0.6761319476650558
0.001266422222222222,53111.11111111111,0.747325355704509
0.001266422222222222,60555.555555555555,0.8185187637430191
0.001266422222222222,68000.0,0.8897121717807349
0.0015827377777777776,1000.0,0.2030278233893439
0.0015827377777777776,8444.444444444445,0.25999298544727656
0.0015827377777777776,15888.888888888889,0.31695814751352247
0.0015827377777777776,23333.333333333332,0.37392330957976827
0.0015827377777777776,30777.777777777777,0.4308884716460141
0.0015827377777777776,38222.22222222222,0.4878536337338818
0.0015827377777777776,45666.666666666664,0.5448187957994285
0.0015827377777777776,53111.11111111111,0.601783957864132
0.0015827377777777776,60555.555555555555,0.6587491199281108
0.0015827377777777776,68000.0,0.7157142819914576
0.001899053333333333,1000.0,0.1723893514469297
0.001899053333333333,8444.444444444445,0.21986611917169419
0.001899053333333333,15888.888888888889,0.26734288690484076
0.001899053333333333,23333.333333333332,0.3148196546379874
0.001899053333333333,30777.777777777777,0.362296422371134
0.001899053333333333,38222.22222222222,0.409773190123324
0.001899053333333333,45666.666666666664,0.457249957855947
0.001899053333333333,53111.11111111111,0.504726725587899
0.001899053333333333,60555.555555555555,0.5522034933192506
0.001899053333333333,68000.0,0.5996802610500642
0.0022153688888888884,1000.0,0.15050014498571948
0.0022153688888888884,8444.444444444445,0.19119806868277403
0.0022153688888888884,15888.888888888889,0.23189599238828948
0.0022153688888888884,23333.333333333332,0.27259391609380484
0.0022153688888888884,30777.777777777777,0.31329183979932035
0.0022153688888888884,38222.22222222222,0.35398976352205197
0.0022153688888888884,45666.666666666664,0.39468768722718844
0.0022153688888888884,53111.11111111111,0.43538561093176964
0.0022153688888888884,60555.555555555555,0.476083534635827
0.0022153688888888884,68000.0,0.5167814583394096
0.002531684444444444,1000.0,0.13408073276971713
0.002531684444444444,8444.444444444445,0.16969374694130288
0.002531684444444444,15888.888888888889,0.20530676112143653
0.002531684444444444,23333.333333333332,0.2409197753015703
0.002531684444444444,30777.777777777777,0.27653278948170396
0.002531684444444444,38222.22222222222,0.3121458036777138
0.002531684444444444,45666.666666666664,0.34775881785758817
0.002531684444444444,53111.11111111111,0.3833718320369857
0.002531684444444444,60555.555555555555,0.4189848462159124
0.002531684444444444,68000.0,0.4545978603944084
0.002848,1000.0,0.12130859267239694
0.002848,8444.444444444445,0.15296621696841708
0.002848,15888.888888888889,0.18462384127307935
0.002848,23333.333333333332,0.21628146557774158
0.002848,30777.777777777777,0.24793908988240385
0.002848,38222.22222222222,0.2795967142019332
0.002848,45666.666666666664,0.31125433850643563
0.002848,53111.11111111111,0.3429119628105162
0.002848,60555.555555555555,0.37456958711416394
0.002848,68000.0,0.40622721141741464
