Flow Rate,LCOW,Specific Energy Consumption
1.16e-06,2291.166031569687,3.0674302480692086
0.00071287,17.452292111331822,3.0674302458256637
0.00142458,15.60086366517484,3.067430245825867
0.00213629,14.983050635854683,3.067430245826478
0.002848,14.674018302530797,3.067430245826983
