Flow Rate,Lamp Replacement Factor,LCOW
1.16e-06,0.25,25.365520919175815
1.16e-06,0.4444444444444444,29.0499175067849
1.16e-06,0.6388888888888888,32.73431409543369
1.16e-06,0.8333333333333334,36.41871068604133
1.16e-06,1.0277777777777777,40.10310727952702
1.16e-06,1.2222222222222223,43.78750387680996
1.16e-06,1.4166666666666667,47.471900457296634
1.16e-06,1.6111111111111112,51.15629704658688
1.16e-06,1.8055555555555556,54.84069363587713
1.16e-06,2.0,58.52509022516739
2.402e-05,0.25,20.68863475985455
2.402e-05,0.4444444444444444,24.373031346450137
2.402e-05,0.6388888888888888,28.057427933045727
2.402e-05,0.8333333333333334,31.74182451964131
2.402e-05,1.0277777777777777,35.42622110623689
2.402e-05,1.2222222222222223,39.11061769283248
2.402e-05,1.4166666666666667,42.79501427942807
2.402e-05,1.6111111111111112,46.47941086602364
2.402e-05,1.8055555555555556,50.16380745261923
2.402e-05,2.0,53.848204039214814
4.6880000000000005e-05,0.25,20.572909761431436
4.6880000000000005e-05,0.4444444444444444,24.25730634802693
4.6880000000000005e-05,0.6388888888888888,27.941702934622416
4.6880000000000005e-05,0.8333333333333334,31.62609952121791
4.6880000000000005e-05,1.0277777777777777,35.310496107813414
4.6880000000000005e-05,1.2222222222222223,38.99489269440888
4.6880000000000005e-05,1.4166666666666667,42.679289281004394
4.6880000000000005e-05,1.6111111111111112,46.3636858675999
4.6880000000000005e-05,1.8055555555555556,50.04808245419538
4.6880000000000005e-05,2.0,53.732479040790864
6.973999999999999e-05,0.25,20.533051509895543
6.973999999999999e-05,0.4444444444444444,24.217448096491037
6.973999999999999e-05,0.6388888888888888,27.901844683086527
6.973999999999999e-05,0.8333333333333334,31.586241269681995
6.973999999999999e-05,1.0277777777777777,35.27063785627753
6.973999999999999e-05,1.2222222222222223,38.95503444287298
6.973999999999999e-05,1.4166666666666667,42.639431029468454
6.973999999999999e-05,1.6111111111111112,46.32382761606398
6.973999999999999e-05,1.8055555555555556,50.008224202659456
6.973999999999999e-05,2.0,53.69262078925493
9.26e-05,0.25,20.51287273201213
9.26e-05,0.4444444444444444,24.197269318607614
9.26e-05,0.6388888888888888,27.881665905203096
9.26e-05,0.8333333333333334,31.566062491798597
9.26e-05,1.0277777777777777,35.25045907839405
9.26e-05,1.2222222222222223,38.93485566498954
9.26e-05,1.4166666666666667,42.61925225158504
9.26e-05,1.6111111111111112,46.30364883818051
9.26e-05,1.8055555555555556,49.98804542477604
9.26e-05,2.0,53.672442011371494
