Flow Rate,LCOW,Specific Energy Consumption
1.16e-06,150.57214967472373,0.02752017957007547
0.00071287,0.4925699256689144,0.027520179549960933
0.00142458,0.4929689377930483,0.027520179549962758
0.00213629,0.4113431785094659,0.02752017954996821
0.002848,0.43184118163899515,0.027520179549972813
